Active_SMILES,Decoy_SMILES,Tanimoto_Similarity
CCOP(=O)(Cc1cnc(-c2cc3cc(Oc4ccc(S(C)(=O)=O)nc4)c(C4CCC(=O)N4C)cc3[nH]2)s1)OCC,C1CC(=O)N(C1=O)C2=CC=C(C=C2)OC3=CC=C(C=C3)S(=O)(=O)C4=CC=C(C=C4)OC5=CC=C(C=C5)N6C(=O)CCC6=O,0.1648351648351648
CCOP(=O)(Cc1cnc(-c2cc3cc(Oc4ccc(S(C)(=O)=O)nc4)c(C4CCC(=O)N4C)cc3[nH]2)s1)OCC,CCCCCCCCCCCCCCCCOP(=O)(O)OP(=O)(O)OCC1C(CC(O1)N2C=CC(=NC2=O)N)O,0.1637931034482759
CCOP(=O)(Cc1cnc(NC(=O)c2cc(O[C@@H](C)COC)cc(Oc3ccc(cc3)S(C)(=O)=O)c2)cn1)OCC,CCOP(=O)(CN(CCOC(=O)NC1=CC=CC(=C1)CN=C=O)CCOC(=O)NC2=CC=CC(=C2)CN=C=O)OCC,0.2142857142857143
CCOP(=O)(Cc1cnc(NC(=O)c2cc(O[C@@H](C)COC)cc(Oc3ccc(cc3)S(C)(=O)=O)c2)cn1)OCC,CCOC(=O)CCC(C(=O)OCC)NC(=O)C1=CC=C(C=C1)OC2=NC3=C(C=C(C=C3N=C2C4=CC=CC=C4)C(F)(F)F)N,0.2053571428571429
CCOP(=O)(Cc1cnc(NC(=O)c2cc(O[C@@H](C)COC)cc(Oc3ccc(cc3)S(C)(=O)=O)c2)cn1)OCC,CC1=C(C=CC(=C1)OCC2=C(C(=NC(=N2)N)N)C3=CC(=C(C=C3)Cl)Cl)NC(=O)C4=C(C=CC(=C4)S(=O)(=O)F)Cl,0.19999999999999996
CCOP(=O)(Cc1cnc(NC(=O)c2cc(Oc3ccc(S(C)(=O)=O)cc3)cc(O[C@@H](C)COC)c2)cn1)OCC,CCOP(=O)(CN(CCOC(=O)NC1=CC=CC(=C1)CN=C=O)CCOC(=O)NC2=CC=CC(=C2)CN=C=O)OCC,0.2142857142857143
CCOP(=O)(Cc1cnc(NC(=O)c2cc(Oc3ccc(S(C)(=O)=O)cc3)cc(O[C@@H](C)COC)c2)cn1)OCC,CCOC(=O)CCC(C(=O)OCC)NC(=O)C1=CC=C(C=C1)OC2=NC3=C(C=C(C=C3N=C2C4=CC=CC=C4)C(F)(F)F)N,0.2053571428571429
CCOP(=O)(Cc1cnc(NC(=O)c2cc(Oc3ccc(S(C)(=O)=O)cc3)cc(O[C@@H](C)COC)c2)cn1)OCC,CC1=C(C=CC(=C1)OCC2=C(C(=NC(=N2)N)N)C3=CC(=C(C=C3)Cl)Cl)NC(=O)C4=C(C=CC(=C4)S(=O)(=O)F)Cl,0.19999999999999996
CCOP(=O)(Cc1cnc(s1)-c1cc2cc(Oc3ccc(nc3)S(C)(=O)=O)c(cc2[nH]1)C1CCC(=O)N1C)OCC,CCOC1=CC(=CC(=C1OC)OCC)C(=O)O[C@@H]2C[C@@H]3CN4CCC5=C([C@H]4C[C@@H]3[C@@H]([C@H]2OC)C(=O)OC)NC6=C5C=CC(=C6)OC,0.17557251908396942
CCOP(=O)(Cc1cnc(s1)-c1cc2cc(Oc3ccc(nc3)S(C)(=O)=O)c(cc2[nH]1)C1CCC(=O)N1C)OCC,C1CC(=O)N(C1=O)C2=CC=C(C=C2)OC3=CC=C(C=C3)S(=O)(=O)C4=CC=C(C=C4)OC5=CC=C(C=C5)N6C(=O)CCC6=O,0.1648351648351648
CCOP(=O)(Cc1cnc(s1)-c1cc2cc(Oc3ccc(nc3)S(C)(=O)=O)c(cc2[nH]1)C1CCC(=O)N1C)OCC,CCCCCCCCCCCCCCCCOP(=O)(O)OP(=O)(O)OCC1C(CC(O1)N2C=CC(=NC2=O)N)O,0.1637931034482759
CCOP(=O)(Cc1csc(NC(=O)c2cc(O[C@@H](C)COC)cc(Oc3ccc(cc3)S(C)(=O)=O)c2)n1)OCC,CC1=CC=CC=C1N2CCN(CC2)C(=O)CC3=CSC(=N3)NC(=O)CN(C(C)C)C(=O)C4=CC(=C(C=C4)Cl)Cl,0.23636363636363633
CCOP(=O)(Cc1csc(NC(=O)c2cc(O[C@@H](C)COC)cc(Oc3ccc(cc3)S(C)(=O)=O)c2)n1)OCC,CCOC(=O)CCC(C(=O)OCC)NC(=O)C1=CC=C(C=C1)OC2=NC3=C(C=C(C=C3N=C2C4=CC=CC=C4)C(F)(F)F)N,0.2142857142857143
CCOP(=O)(Cc1csc(NC(=O)c2cc(O[C@@H](C)COC)cc(Oc3ccc(cc3)S(C)(=O)=O)c2)n1)OCC,CC1=C(C=CC(=C1)OCC2=C(C(=NC(=N2)N)N)C3=CC(=C(C=C3)Cl)Cl)NC(=O)C4=C(C=CC(=C4)S(=O)(=O)F)Cl,0.1875
CCOP(=O)(Cc1csc(NC(=O)c2cc(Oc3ccc(S(C)(=O)=O)cc3)cc(O[C@@H](C)COC)c2)n1)OCC,CC1=CC=CC=C1N2CCN(CC2)C(=O)CC3=CSC(=N3)NC(=O)CN(C(C)C)C(=O)C4=CC(=C(C=C4)Cl)Cl,0.23636363636363633
CCOP(=O)(Cc1csc(NC(=O)c2cc(Oc3ccc(S(C)(=O)=O)cc3)cc(O[C@@H](C)COC)c2)n1)OCC,CCOC(=O)CCC(C(=O)OCC)NC(=O)C1=CC=C(C=C1)OC2=NC3=C(C=C(C=C3N=C2C4=CC=CC=C4)C(F)(F)F)N,0.2142857142857143
CCOP(=O)(Cc1csc(NC(=O)c2cc(Oc3ccc(S(C)(=O)=O)cc3)cc(O[C@@H](C)COC)c2)n1)OCC,CC1=C(C=CC(=C1)OCC2=C(C(=NC(=N2)N)N)C3=CC(=C(C=C3)Cl)Cl)NC(=O)C4=C(C=CC(=C4)S(=O)(=O)F)Cl,0.1875
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3ccc(cc3)S(=O)(=O)C(C)C)c2)n1)OCC,CC1=CC=CC=C1NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=CC(=C(C=C3)OC)COC4=CC=CC=C4Br,0.20999999999999996
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3ccc(cc3)S(=O)(=O)C(C)C)c2)n1)OCC,CCOC(=O)CCC(C(=O)OCC)NC(=O)C1=CC=C(C=C1)OC2=NC3=C(C=C(C=C3N=C2C4=CC=CC=C4)C(F)(F)F)N,0.2018348623853211
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3ccc(cc3)S(=O)(=O)C(C)C)c2)n1)OCC,CC(C)(C)C1=NN(C(=C1)NC(=O)CN(CCC2=CC=CC=C2)S(=O)(=O)C3=CC=C(C=C3)OC)C4=CC=CC=C4Cl,0.19811320754716977
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3ccc(cc3)S(=O)(=O)CC)c2)n1)OCC,COC1=CC=CC(=C1)C(=O)NC2=CC(=CC=C2)OC(=O)C3=CC(=C(C=C3)Br)S(=O)(=O)N4CCCCC4,0.2142857142857143
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3ccc(cc3)S(=O)(=O)CC)c2)n1)OCC,CC1=CC=CC=C1NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=CC(=C(C=C3)OC)COC4=CC=CC=C4Br,0.21212121212121215
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3ccc(cc3)S(=O)(=O)CC)c2)n1)OCC,COC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NC4=CC=C(C=C4)S(=O)(=O)NC5=NC6=CC=CC=C6N=C5,0.20999999999999996
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3ccc(cc3)S(=O)(=O)N3CCC3)c2)n1)OCC,COC1=C(C=C2C3=C(CCN(C3)S(=O)(=O)C4=CC=CC=C4)N(C2=C1)S(=O)(=O)C5=CC=CC=C5)NC(=O)C6=CC=CC=C6,0.24
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3ccc(cc3)S(=O)(=O)N3CCC3)c2)n1)OCC,C1CN(CCN1C(=O)C2=CC=C(C=C2)NC3=C4C=CC(=CC4=NC=C3)C(F)(F)F)S(=O)(=O)C5=CC=C(C=C5)F.Cl,0.21904761904761905
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3ccc(cc3)S(=O)(=O)N3CCC3)c2)n1)OCC,C1CC(=O)N(C1=O)C2=CC=C(C=C2)OC3=CC=C(C=C3)S(=O)(=O)C4=CC=C(C=C4)OC5=CC=C(C=C5)N6C(=O)CCC6=O,0.19999999999999996
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3ccc(cc3)S(C)(=O)=O)c2)n1)OCC,CCN(CC)C(=O)C1=C(C=CC(=C1)NC(=O)C2=CC(=CC(=C2)OC)OC)N3CCN(CC3)C4=CC=CC=C4OC,0.24731182795698925
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3ccc(cc3)S(C)(=O)=O)c2)n1)OCC,CC1=C(C=C(C=C1)N(CC2=CC=C(C=C2)C(=O)NC3=CC=C(C=C3)S(=O)(=O)N4CCCCC4)S(=O)(=O)C)C,0.21875
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3ccc(cc3)S(C)(=O)=O)c2)n1)OCC,COC1=CC=CC(=C1)C(=O)NC2=CC(=CC=C2)OC(=O)C3=CC(=C(C=C3)Br)S(=O)(=O)N4CCCCC4,0.2142857142857143
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3ccc(cn3)C(=O)N3CCC3)c2)n1)OCC,CCN(CC)C(=O)C1=C(C=CC(=C1)NC(=O)C2=CC(=CC(=C2)OC)OC)N3CCN(CC3)C4=CC=CC=C4OC,0.2525252525252525
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3ccc(cn3)C(=O)N3CCC3)c2)n1)OCC,CCOC(=O)C1=CC=C(C=C1)NC(=O)NC2=CC(=C(C=C2)N3CCN(CC3)C4=CC=CC=C4OC)C(=O)N5CCCCC5,0.23076923076923073
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3ccc(cn3)C(=O)N3CCC3)c2)n1)OCC,COC1=CC=CC(=C1)C(=O)NC2=CC(=CC=C2)OC(=O)C3=CC(=C(C=C3)Br)S(=O)(=O)N4CCCCC4,0.22115384615384615
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3ccc(nc3)C(=O)N3CCC3)c2)n1)OCC,CCN(CC)C(=O)C1=C(C=CC(=C1)NC(=O)C2=CC(=CC(=C2)OC)OC)N3CCN(CC3)C4=CC=CC=C4OC,0.2551020408163265
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3ccc(nc3)C(=O)N3CCC3)c2)n1)OCC,CC[C@@H](C)NC(=O)C1=C(C=CC(=C1)NC(=O)COC2=CC=C(C=C2)Cl)N3CCN(CC3)C4=CC=CC=C4OC,0.22429906542056077
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3ccc(nc3)C(=O)N3CCC3)c2)n1)OCC,CCOC(=O)C1=CC=C(C=C1)NC(=O)NC2=CC(=C(C=C2)N3CCN(CC3)C4=CC=CC=C4OC)C(=O)N5CCCCC5,0.22115384615384615
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3ccc(nc3)S(C)(=O)=O)c2)n1)OCC,CCN(CC)C(=O)C1=C(C=CC(=C1)NC(=O)C2=CC(=CC(=C2)OC)OC)N3CCN(CC3)C4=CC=CC=C4OC,0.23711340206185572
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3ccc(nc3)S(C)(=O)=O)c2)n1)OCC,CC[C@@H](C)NC(=O)C1=C(C=CC(=C1)NC(=O)COC2=CC=C(C=C2)Cl)N3CCN(CC3)C4=CC=CC=C4OC,0.2075471698113207
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3ccc(nc3)S(C)(=O)=O)c2)n1)OCC,COC1=CC=CC(=C1)C(=O)NC2=CC(=CC=C2)OC(=O)C3=CC(=C(C=C3)Br)S(=O)(=O)N4CCCCC4,0.20588235294117652
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3ccc(nn3)S(C)(=O)=O)c2)n1)OCC,CCN(CC)C(=O)C1=C(C=CC(=C1)NC(=O)C2=CC(=CC(=C2)OC)OC)N3CCN(CC3)C4=CC=CC=C4OC,0.23711340206185572
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3ccc(nn3)S(C)(=O)=O)c2)n1)OCC,COC1=CC=CC(=C1)C(=O)NC2=CC(=CC=C2)OC(=O)C3=CC(=C(C=C3)Br)S(=O)(=O)N4CCCCC4,0.20588235294117652
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3ccc(nn3)S(C)(=O)=O)c2)n1)OCC,CN1C=CC(=NC2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)C(=O)NC4=CC=C(C=C4)N=C5C=CN(C(=N5)N)C)N=C1N,0.19318181818181823
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3cnc(cn3)C(=O)N(C)C)c2)n1)OCC,CCN(CC)C(=O)C1=C(C=CC(=C1)NC(=O)C2=CC(=CC(=C2)OC)OC)N3CCN(CC3)C4=CC=CC=C4OC,0.25773195876288657
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3cnc(cn3)C(=O)N(C)C)c2)n1)OCC,CC(=NNC(=O)C1=CC=C(C=C1)CN2C=C(C=N2)Cl)C3=CC(=CC=C3)NC(=O)COC4=CC=C(C=C4)Cl,0.2149532710280374
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3cnc(cn3)C(=O)N(C)C)c2)n1)OCC,CC[C@@H](C)NC(=O)C1=C(C=CC(=C1)NC(=O)COC2=CC=C(C=C2)Cl)N3CCN(CC3)C4=CC=CC=C4OC,0.19266055045871555
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3cnc(cn3)C(=O)N3CCC3)c2)n1)OCC,CCOC(=O)C1=CC=C(C=C1)NC(=O)NC2=CC(=C(C=C2)N3CCN(CC3)C4=CC=CC=C4OC)C(=O)N5CCCCC5,0.21698113207547165
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3cnc(cn3)C(=O)N3CCC3)c2)n1)OCC,CC[C@@H](C)NC(=O)C1=C(C=CC(=C1)NC(=O)COC2=CC=C(C=C2)Cl)N3CCN(CC3)C4=CC=CC=C4OC,0.2090909090909091
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3cnc(cn3)C(=O)N3CCC3)c2)n1)OCC,COC1=CC=CC(=C1)C(=O)NC2=CC(=CC=C2)OC(=O)C3=CC(=C(C=C3)Br)S(=O)(=O)N4CCCCC4,0.2075471698113207
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3cnc(cn3)C(=O)NC)c2)n1)OCC,CCN(CC)C(=O)C1=C(C=CC(=C1)NC(=O)C2=CC(=CC(=C2)OC)OC)N3CCN(CC3)C4=CC=CC=C4OC,0.23958333333333337
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3cnc(cn3)C(=O)NC)c2)n1)OCC,CN1C=CC(=NC2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)C(=O)NC4=CC=C(C=C4)N=C5C=CN(C(=N5)N)C)N=C1N,0.1954022988505747
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3cnc(cn3)C(=O)NC)c2)n1)OCC,CC(C(=O)OC)NP(=O)(OC[C@@H]1CC[C@@H](O1)N2C=NC3=C(N=CN=C32)N)OC4=CC(=CC=C4)Br,0.18965517241379315
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3cnc(cn3)C(N)=O)c2)n1)OCC,CCN(CC)C(=O)C1=C(C=CC(=C1)NC(=O)C2=CC(=CC(=C2)OC)OC)N3CCN(CC3)C4=CC=CC=C4OC,0.23711340206185572
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3cnc(cn3)C(N)=O)c2)n1)OCC,CCOC1=C(C=CC(=C1)C2N(C(=O)CS2)NC(=O)C3=CC=C(C=C3)NC(=O)C4=CC=C(C=C4)OC)O,0.21359223300970875
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3cnc(cn3)C(N)=O)c2)n1)OCC,CC1CNC(=NC1)C2=CC=C(C=C2)NC(=O)C3=CN=C(C=C3)C(=O)NC4=CC=C(C=C4)C5=NCC(CN5)C,0.21111111111111114
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3cnc(cn3)S(C)(=O)=O)c2)n1)OCC,CCN(CC)C(=O)C1=C(C=CC(=C1)NC(=O)C2=CC(=CC(=C2)OC)OC)N3CCN(CC3)C4=CC=CC=C4OC,0.23469387755102045
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3cnc(cn3)S(C)(=O)=O)c2)n1)OCC,COC1=CC=CC(=C1)C(=O)NC2=CC(=CC=C2)OC(=O)C3=CC(=C(C=C3)Br)S(=O)(=O)N4CCCCC4,0.2038834951456311
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3cnc(cn3)S(C)(=O)=O)c2)n1)OCC,CC(C(=O)OC)NP(=O)(OC[C@@H]1CC[C@@H](O1)N2C=NC3=C(N=CN=C32)N)OC4=CC(=CC=C4)Br,0.19658119658119655
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3cnc(nc3)C(=O)N3CCC3)c2)n1)OCC,CCOC(=O)C1=CC=C(C=C1)NC(=O)NC2=CC(=C(C=C2)N3CCN(CC3)C4=CC=CC=C4OC)C(=O)N5CCCCC5,0.22330097087378642
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3cnc(nc3)C(=O)N3CCC3)c2)n1)OCC,CC[C@@H](C)NC(=O)C1=C(C=CC(=C1)NC(=O)COC2=CC=C(C=C2)Cl)N3CCN(CC3)C4=CC=CC=C4OC,0.2149532710280374
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3cnc(nc3)C(=O)N3CCC3)c2)n1)OCC,COC1=CC=CC(=C1)C(=O)NC2=CC(=CC=C2)OC(=O)C3=CC(=C(C=C3)Br)S(=O)(=O)N4CCCCC4,0.21359223300970875
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3cnc(nc3)S(C)(=O)=O)c2)n1)OCC,CCN(CC)C(=O)C1=C(C=CC(=C1)NC(=O)C2=CC(=CC(=C2)OC)OC)N3CCN(CC3)C4=CC=CC=C4OC,0.2421052631578947
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3cnc(nc3)S(C)(=O)=O)c2)n1)OCC,COC1=CC=CC(=C1)C(=O)NC2=CC(=CC=C2)OC(=O)C3=CC(=C(C=C3)Br)S(=O)(=O)N4CCCCC4,0.20999999999999996
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(C)C)cc(Oc3cnc(nc3)S(C)(=O)=O)c2)n1)OCC,CN1C=CC(=NC2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)C(=O)NC4=CC=C(C=C4)N=C5C=CN(C(=N5)N)C)N=C1N,0.19767441860465118
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(CF)CF)cc(Oc3ccc(cc3)S(C)(=O)=O)c2)n1)OCC,CCOC(=O)CCC(C(=O)OCC)NC(=O)C1=CC=C(C=C1)OC2=NC3=C(C=C(C=C3N=C2C4=CC=CC=C4)C(F)(F)F)N,0.2090909090909091
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(CF)CF)cc(Oc3ccc(cc3)S(C)(=O)=O)c2)n1)OCC,CCOP(=O)(CN(CCOC(=O)NC1=CC=CC(=C1)CN=C=O)CCOC(=O)NC2=CC=CC(=C2)CN=C=O)OCC,0.20618556701030932
CCOP(=O)(Cn1ccc(NC(=O)c2cc(OC(CF)CF)cc(Oc3ccc(cc3)S(C)(=O)=O)c2)n1)OCC,CC1=C(C=CC(=C1)OCC2=C(C(=NC(=N2)N)N)C3=CC(=C(C=C3)Cl)Cl)NC(=O)C4=C(C=CC(=C4)S(=O)(=O)F)Cl,0.20370370370370372
CCOP(=O)(Cn1ccc(NC(=O)c2cc(O[C@@H](C)CF)cc(Oc3ccc(cc3)S(C)(=O)=O)c2)n1)OCC,CCOP(=O)(CN(CCOC(=O)NC1=CC=CC(=C1)CN=C=O)CCOC(=O)NC2=CC=CC(=C2)CN=C=O)OCC,0.20408163265306123
CCOP(=O)(Cn1ccc(NC(=O)c2cc(O[C@@H](C)CF)cc(Oc3ccc(cc3)S(C)(=O)=O)c2)n1)OCC,CC(C)(C)C1=NN(C(=C1)NC(=O)CN(CCC2=CC=CC=C2)S(=O)(=O)C3=CC=C(C=C3)OC)C4=CC=CC=C4Cl,0.19266055045871555
CCOP(=O)(Cn1ccc(NC(=O)c2cc(O[C@@H](C)CF)cc(Oc3ccc(cc3)S(C)(=O)=O)c2)n1)OCC,COC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NC4=CC=C(C=C4)S(=O)(=O)NC5=NC6=CC=CC=C6N=C5,0.19047619047619047
CCOP(=O)(Cn1ccc(NC(=O)c2cc(O[C@@H](C)CO)cc(Oc3ccc(cc3)S(C)(=O)=O)c2)n1)OCC,CCOP(=O)(CN(CCOC(=O)NC1=CC=CC(=C1)CN=C=O)CCOC(=O)NC2=CC=CC(=C2)CN=C=O)OCC,0.20833333333333337
CCOP(=O)(Cn1ccc(NC(=O)c2cc(O[C@@H](C)CO)cc(Oc3ccc(cc3)S(C)(=O)=O)c2)n1)OCC,CC(C)CN([C@@H](CCCCNC(=O)N(CC1=CC(=CC=C1)F)CC2=CN=CC=C2)CO)S(=O)(=O)C3=CC=C(C=C3)N,0.1875
CCOP(=O)(Cn1ccc(NC(=O)c2cc(O[C@@H](C)CO)cc(Oc3ccc(cc3)S(C)(=O)=O)c2)n1)OCC,COC1=CC=CC(=C1)C(=O)NC2=CC(=CC=C2)OC(=O)C3=CC(=C(C=C3)Br)S(=O)(=O)N4CCCCC4,0.18627450980392157
CCOP(=O)(Cn1ccc(NC(=O)c2cc(O[C@@H](C)COC)cc(Oc3ccc(cc3)S(C)(=O)=O)c2)n1)OCC,CCOP(=O)(CN(CCOC(=O)NC1=CC=CC(=C1)CN=C=O)CCOC(=O)NC2=CC=CC(=C2)CN=C=O)OCC,0.2142857142857143
CCOP(=O)(Cn1ccc(NC(=O)c2cc(O[C@@H](C)COC)cc(Oc3ccc(cc3)S(C)(=O)=O)c2)n1)OCC,CC(C)(C)C1=NN(C(=C1)NC(=O)CN(CCC2=CC=CC=C2)S(=O)(=O)C3=CC=C(C=C3)OC)C4=CC=CC=C4Cl,0.2018348623853211
CCOP(=O)(Cn1ccc(NC(=O)c2cc(O[C@@H](C)COC)cc(Oc3ccc(cc3)S(C)(=O)=O)c2)n1)OCC,CCOC(=O)CCC(C(=O)OCC)NC(=O)C1=CC=C(C=C1)OC2=NC3=C(C=C(C=C3N=C2C4=CC=CC=C4)C(F)(F)F)N,0.19469026548672563
CCOP(=O)(Cn1ccc(NC(=O)c2cc(O[C@@H](CC)CO)cc(Oc3ccc(cc3)S(C)(=O)=O)c2)n1)OCC,CCOP(=O)(CN(CCOC(=O)NC1=CC=CC(=C1)CN=C=O)CCOC(=O)NC2=CC=CC(=C2)CN=C=O)OCC,0.21649484536082475
CCOP(=O)(Cn1ccc(NC(=O)c2cc(O[C@@H](CC)CO)cc(Oc3ccc(cc3)S(C)(=O)=O)c2)n1)OCC,CCOC(=O)CCC(C(=O)OCC)NC(=O)C1=CC=C(C=C1)OC2=NC3=C(C=C(C=C3N=C2C4=CC=CC=C4)C(F)(F)F)N,0.1964285714285714
CCOP(=O)(Cn1ccc(NC(=O)c2cc(O[C@@H](CC)CO)cc(Oc3ccc(cc3)S(C)(=O)=O)c2)n1)OCC,CC(C)(C)C1=NN(C(=C1)NC(=O)CN(CCC2=CC=CC=C2)S(=O)(=O)C3=CC=C(C=C3)OC)C4=CC=CC=C4Cl,0.19266055045871555
CCOP(=O)(Cn1ccc(NC(=O)c2cc(Oc3ccc(C(=O)N4CCC4)cn3)cc(OC(C)C)c2)n1)OCC,CCN(CC)C(=O)C1=C(C=CC(=C1)NC(=O)C2=CC(=CC(=C2)OC)OC)N3CCN(CC3)C4=CC=CC=C4OC,0.2525252525252525
CCOP(=O)(Cn1ccc(NC(=O)c2cc(Oc3ccc(C(=O)N4CCC4)cn3)cc(OC(C)C)c2)n1)OCC,CCOC(=O)C1=CC=C(C=C1)NC(=O)NC2=CC(=C(C=C2)N3CCN(CC3)C4=CC=CC=C4OC)C(=O)N5CCCCC5,0.23076923076923073
CCOP(=O)(Cn1ccc(NC(=O)c2cc(Oc3ccc(C(=O)N4CCC4)cn3)cc(OC(C)C)c2)n1)OCC,COC1=CC=CC(=C1)C(=O)NC2=CC(=CC=C2)OC(=O)C3=CC(=C(C=C3)Br)S(=O)(=O)N4CCCCC4,0.22115384615384615
CCOP(=O)(Cn1ccc(NC(=O)c2cc(Oc3ccc(C(=O)N4CCC4)nc3)cc(OC(C)C)c2)n1)OCC,CCN(CC)C(=O)C1=C(C=CC(=C1)NC(=O)C2=CC(=CC(=C2)OC)OC)N3CCN(CC3)C4=CC=CC=C4OC,0.2551020408163265
CCOP(=O)(Cn1ccc(NC(=O)c2cc(Oc3ccc(C(=O)N4CCC4)nc3)cc(OC(C)C)c2)n1)OCC,CC[C@@H](C)NC(=O)C1=C(C=CC(=C1)NC(=O)COC2=CC=C(C=C2)Cl)N3CCN(CC3)C4=CC=CC=C4OC,0.22429906542056077
CCOP(=O)(Cn1ccc(NC(=O)c2cc(Oc3ccc(C(=O)N4CCC4)nc3)cc(OC(C)C)c2)n1)OCC,CCOC(=O)C1=CC=C(C=C1)NC(=O)NC2=CC(=C(C=C2)N3CCN(CC3)C4=CC=CC=C4OC)C(=O)N5CCCCC5,0.22115384615384615
CCOP(=O)(Cn1ccc(NC(=O)c2cc(Oc3ccc(S(=O)(=O)C(C)C)cc3)cc(OC(C)C)c2)n1)OCC,CC1=CC=CC=C1NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=CC(=C(C=C3)OC)COC4=CC=CC=C4Br,0.20999999999999996
CCOP(=O)(Cn1ccc(NC(=O)c2cc(Oc3ccc(S(=O)(=O)C(C)C)cc3)cc(OC(C)C)c2)n1)OCC,CCOC(=O)CCC(C(=O)OCC)NC(=O)C1=CC=C(C=C1)OC2=NC3=C(C=C(C=C3N=C2C4=CC=CC=C4)C(F)(F)F)N,0.2018348623853211
CCOP(=O)(Cn1ccc(NC(=O)c2cc(Oc3ccc(S(=O)(=O)C(C)C)cc3)cc(OC(C)C)c2)n1)OCC,CC(C)(C)C1=NN(C(=C1)NC(=O)CN(CCC2=CC=CC=C2)S(=O)(=O)C3=CC=C(C=C3)OC)C4=CC=CC=C4Cl,0.19811320754716977
