SMILES,Source
Cc1noc(/C=C/[NH](C)C)c1S(=O)(=O)N1CCC[C@@H](C(=O)N[C@@H]2CCC[C@H](C)[C@@H]2C)C1,DUD-E
Cc1ccc(CNC(=O)[C@@H]2C[C@@H](n3cnnn3)C[NH]2Cc2ccc(OC(F)(F)F)cc2)cc1,DUD-E
Cc1cc2cc(C[NH](Cc3ccco3)Cc3nnnn3C3CCCCC3)c(=O)[nH]c2cc1C,DUD-E
Cc1ccc2cc(C[NH](Cc3nnnn3Cc3ccc(F)cc3)C[C@@H]3CCCO3)c(=O)[nH]c2c1C,DUD-E
Cc1ccc(C[NH](Cc2cc3c(C)cc(C)cc3[nH]c2=O)Cc2nnnn2C[C@@H]2CCCO2)cc1,DUD-E
COCCn1nnnc1[C@@H](c1cc2cc(C)ccc2[nH]c1=O)[NH]1CCC(Cc2ccccc2)CC1,DUD-E
Cc1ccc(C)c2[nH]c(=O)c(C[NH](Cc3ccc(F)cc3)Cc3nnnn3C[C@H]3CCCO3)cc12,DUD-E
Cc1cccc2cc(C[NH](C3CCCC3)[C@@H](c3nnnn3C[C@@H]3CCCO3)C(C)C)c(=O)[nH]c12,DUD-E
COc1ccc(CN2C(=O)NC(=O)[C@H](/C=N/C3CC[NH](Cc4ccccc4)CC3)C2=O)cc1,DUD-E
C[NH](C)Cc1ccc(CNC(=O)C2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)cc1,DUD-E
CSc1ccc2cc(C[NH2]Cc3nonc3C)c(=O)n(C[C@@H]3COc4ccccc4O3)c2c1,DUD-E
CCCNC(=O)C[NH]1CCN(c2cnn(c3ccc(C(F)(F)F)cn3)c(=O)c2Cl)CC1,DUD-E
Cc1ccc(C[NH]2CC[C@H](CNC(=O)CCc3nnc4ccc(N5CCCC5)nn34)C2)cc1,DUD-E
Cc1ccc([C@@H]2/C(=C(\O)c3c(C)nc4ccccn34)C(=O)C(=O)N2CCC[NH]2CCOCC2)cc1,DUD-E
CC[NH]1CCN([C@@H](c2cc3cccc(C)c3[nH]c2=O)c2nnnn2Cc2ccc(F)cc2)CC1,DUD-E
CC[NH]1CCC[C@@H]1CNC(=O)C1CCN(c2nnc(C)c3c(C)n(c4ccccc4)nc23)CC1,DUD-E
CC[NH]1CCC[C@H]1CNC(=O)C1CCN(c2nnc(C)c3c(C)n(c4ccc(C)cc4)nc23)CC1,DUD-E
C[C@@H](CCNC(=O)C1CCN(c2nn3c(=O)c4c(nc3s2)CCCC4)CC1)[NH]1CCCC1,DUD-E
COc1ccc(CN2CC[NH](Cc3nc4cc(Cl)ccc4c(=O)[nH]3)CC2)c(OC)c1OC,DUD-E
Cc1ccc(c2noc(CCC[NH]3CCN(C(=O)c4ccc5c(c4)NC(=O)CS5)CC3)n2)cc1,DUD-E
COC(=O)[C@H](c1ccccc1Cl)N1CC[NH]([C@H](C)C(=O)Nc2ccc3c(c2)OCCO3)CC1,DUD-E
C=CCn1c(=O)c2ccccc2n2c(SCC(=O)N[C@H]3CC[NH](Cc4ccccc4)C3)nnc12,DUD-E
COC(=O)c1ccccc1n1ncc(N[C@@H](c2ccccc2)c2[nH+]ccn2C)c(Cl)c1=O,DUD-E
COc1cc(C)c(C[NH]2CCN(CN3C(=O)NC4(CCCCCC4)C3=O)CC2)cc1OC,DUD-E
S=c1[nH]c(c2ccc(Cl)cc2)nn1C[NH]1CCN(Cc2nc(c3ccsc3)no2)CC1,DUD-E
C=CCN1C(=O)N[C@H](c2ccccc2Cl)C2=C1CN(CC(=O)N(C)C1CC[NH](C)CC1)C2=O,DUD-E
COc1cc(OC)cc([C@@H]2NC(=O)N(C)C3=C2C(=O)N(CCC[NH]2CCCC[C@H]2C)C3)c1,DUD-E
O=C(NCc1ccc2c(c1)OCO2)c1coc(C[NH]2CCN(c3cccc(Cl)c3)CC2)n1,DUD-E
O=C(c1cccs1)N1CCN(c2nc(C[NH]3CCN(Cc4ccccc4)CC3)cc(=O)[nH]2)CC1,DUD-E
c1ccc2c(c1)=[NH]CC=2C1=NN[C@H](SCCCc2nc(c3ccncc3)no2)N1C1CC1,DUD-E
CCc1ccc(CNC(=O)C2CC[NH](Cc3nnc(c4ccc5c(c4)OCO5)o3)CC2)cc1,DUD-E
Cc1ccc2c(c1)C(=O)N(CCCC(=O)NCc1ccc(N3C[C@@H](C)O[C@@H](C)C3)[nH+]c1)C2=O,DUD-E
Cc1nc2c(C#N)cnn2c(C)c1CCC(=O)N[C@@H](C)c1cc(F)ccc1N1CC[NH](C)CC1,DUD-E
CCN1CCN(C(=O)[C@H](C)S[C@@H]2NN=C(C3=c4ccccc4=[NH]C3)N2Cc2ccco2)CC1,DUD-E
Cc1cc(N2C(=O)[C@H](C)CS2(=O)=O)ccc1S(=O)(=O)NCCC1=c2ccccc2=[NH]C1,DUD-E
CCCOc1ccc([C@H]2CN3C(=O)CN(CCO)C(=O)[C@]3(C)[C@H]3[NH]=c4ccccc4=C23)cc1OC,DUD-E
COc1cc(NC(=O)[C@H]2[C@H]3C(=O)N(CCC4=c5ccccc5=[NH]C4)C[C@]34C=C[C@H]2O4)cc(OC)c1,DUD-E
COc1cc(NC(=O)[C@H]2[C@H]3C=C[C@]4(CN(CCC5=c6ccccc6=[NH]C5)C(=O)[C@@H]24)O3)cc(OC)c1,DUD-E
COc1ccc2c(c1)C1=NC(=S)N(CC(=O)NCCC3=c4ccccc4=[NH]C3)C(=O)C1=N2,DUD-E
CCOc1cc2c(cc1CNC(=O)CSc1nnc(C3=c4ccccc4=[NH]C3)o1)O[C@@H](C)C2,DUD-E
CCOC(=O)C1=C2CCC[C@@H]2S[C@@H]1NC(=O)CSc1nnc(C2=c3ccccc3=[NH]C2)o1,DUD-E
O=C(CS[C@H]1NN=C(C2=c3ccccc3=[NH]C2)O1)N(C1CCCCC1)[C@H]1CCS(=O)(=O)C1,DUD-E
CCOC(=O)C1CCN(C(=O)[C@H](C)S[C@H]2NN=C(C3=c4ccccc4=[NH]C3)N2C2CC2)CC1,DUD-E
COC(=O)[C@H]1C(C)=NC(C(=O)N2CCC[C@H](C(=O)NCCC3=c4ccccc4=[NH]C3)C2)=C1C,DUD-E
CC1=C(C(=O)OC(C)C)[C@@H](C)C(C(=O)N2CCC[C@@H](C(=O)NCC[NH]3CCCCCC3)C2)=N1,DUD-E
Cc1cccc(N(C(=O)Cn2nnc3ccccc32)[C@@H](C(=O)NCc2ccco2)c2ccncc2)c1C,DUD-E
CCCc1nc(SCC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(=O)n(C)c(=O)n(C)c2n1,DUD-E
CCCCN(C)S(=O)(=O)c1ccc(C(=O)Nc2sc3c(c2C#N)CCN(C(=O)OC)C3)cc1,DUD-E
Cc1c(C#N)c(NC(=O)CSc2ncnc3c2cnn3c2ccccc2)n(Cc2ccco2)c1C,DUD-E
O=C(NCCc1nnc2ccc(SCC(=O)N3CCN(c4ccccc4)CC3)nn12)c1ccccc1,DUD-E
C[C@H](Sc1nnc(c2cccc(S(=O)(=O)N3CCCCC3)c2)o1)C(=O)NCc1ccco1,DUD-E
CCOC(=O)c1oc2ccccc2c1NC(=O)COC(=O)[C@@]12CCC(=O)N1c1ccccc1S2,DUD-E
[O]N(=O)c1ccc(NC(=O)COC(=O)[C@@]23CCC(=O)N2c2ccccc2S3)c(Br)c1,DUD-E
Cc1nn(c2ccccc2)c(C)c1NC(=O)CSc1nnc(N2CCCC2)n1Cc1ccco1,DUD-E
COC(=O)c1ccc(Cl)c(NS(=O)(=O)c2c(C)cc(N3C(=O)CCS3(=O)=O)cc2C)c1,DUD-E
CCN(CC)c1ccc(NS(=O)(=O)c2cc(N3C(=O)CCS3(=O)=O)ccc2OC)c(C)c1,DUD-E
Cc1c(C)n2c3c(=O)n(Cc4c(Cl)cccc4Cl)c(=O)n(C)c3nc2n1CCOCCO,DUD-E
O=C1c2ccccc2C(=O)N1CCc1nnn(C[C@H](O)COc2ccc(Br)cc2)n1,DUD-E
Cn1c(COc2ccccc2Cl)nnc1SCC(=O)N1CC(=O)NC(=O)C12CCCCC2,DUD-E
CCN(CC)c1ccc(NS(=O)(=O)c2cc(N3C(=O)[C@@H](C)CS3(=O)=O)ccc2OC)cc1,DUD-E
COCCn1nnnc1[C@@H](c1cc2c(C)ccc(C)c2[nH]c1=O)N1CCN(c2ccc(F)cc2)CC1,DUD-E
COC(=O)c1ccc([C@H]2C(C(=O)c3c(C)nc4c(C)cccn34)=C([O])C(=O)N2CC[NH](C)C)cc1,DUD-E
COC(=O)c1ccc(NC(=O)/C=C2/S/C(=N\Cc3cccnc3)N(Cc3cccnc3)C2=O)cc1,DUD-E
CC[C@@]1(C)Cc2c(c(N3CCOCC3)nc3sc4c(NCCN5CCOCC5)ncnc4c23)CO1,DUD-E
CCCc1nnc2c3ccccc3c(c3ccc(C)c(S(=O)(=O)N4CCN(CCO)CC4)c3)nn12,DUD-E
COCCOC(=O)C1=C(C)NC2=C(C(=O)[C@H](C(=O)OC)[C@@H](C)C2)[C@@H]1c1coc2ccccc2c1=O,DUD-E
COC(=O)c1cn(CC(=O)OCC(=O)N2CC(=O)Nc3cc(C(F)(F)F)ccc32)c2ccccc12,DUD-E
COc1ccc2cc3n(c2c1)C[C@](C)(C(=O)NC[C@@H]1CCCO1)N(Cc1ccc2c(c1)OCO2)C3=O,DUD-E
CN(Cc1nc(=O)c2sccc2[nH]1)C(=O)C1CCN(c2ccc(C(F)(F)F)cc2N([O])=O)CC1,DUD-E
[O]N(=O)c1ccc(S(=O)(=O)c2ccc(NC(=O)[C@@H]3CC(=O)N(c4ccccc4F)C3)cc2)cc1,DUD-E
Cc1cc(C(=O)CSc2nnnn2c2ccc(O)cc2)c(C)n1C[C@H]1COc2ccccc2O1,DUD-E
COc1ccc(c2noc(CN3CCN(C(=O)c4c[nH]nc4c4ccc(Cl)cc4)CC3)n2)cc1,DUD-E
CC(C)(C)NS(=O)(=O)c1cc(C(=O)N2CCN(c3ccccc3N([O])=O)CC2)ccc1Cl,DUD-E
O=C(Cn1c(=O)nc(c2ccccc2)c2nc(N3CCCC3)sc21)NCc1ccc2c(c1)OCO2,DUD-E
Cc1nc(c2ccc(C)c(S(=O)(=O)NCC(=O)N3CCN(c4cccc(C)c4C)CC3)c2)no1,DUD-E
CC(C)C(=O)N1CCC2(CC1)C(=O)N(CC(=O)NCc1ccc3c(c1)OCO3)CN2c1ccccc1,DUD-E
COCCOC(=O)C1=C(C)NC2=C(C(=O)[C@@H](C(=O)OC)[C@H](C)C2)[C@H]1c1coc2ccc(C)cc2c1=O,DUD-E
Cc1ccccc1CN(C(=O)CN1C(=O)C(=O)c2ccccc21)[C@@H](C)C(=O)Nc1ccc2c(c1)OCO2,DUD-E
CCN(CC)S(=O)(=O)c1ccc(=O)n(CC(=O)Nc2ccc(c3nc4ccccc4o3)cc2)c1,DUD-E
COc1cc(c2cc3n(C)c(C)c(CCC(=O)NC4CCC(C)CC4)c(=O)n3n2)cc(OC)c1OC,DUD-E
C[C@@H]1CC(C)(C)C[C@@]2(C1)NC(=O)N(CC(=O)OCC(=O)N1CCN(c3ccc(F)cc3)CC1)C2=O,DUD-E
CCCCC1=CN=C2[C@@H](C(=O)N(C)C(=O)N2C)/C1=N/OCC(=O)Nc1ccc(C(F)(F)F)cc1,DUD-E
C[C@@H]1C[C@@H](C)CN(S(=O)(=O)c2ccc(NCCS(=O)(=O)c3ccccc3)c(N([O])=O)c2)C1,DUD-E
[H]/N=C1C(=C\c2cc(Cl)c(OCc3ccc(N([O])=O)cc3)c(OCC)c2)\C(=O)N=C2SC(C)=CN2\1,DUD-E
C[C@@H]1CC(C)(C)C[C@]2(C1)NC(=O)N(CC(=O)O[C@@H](C)C(=O)N1CCN(c3ccccc3)CC1)C2=O,DUD-E
C[C@H]1CCCC[C@@]12NC(=O)N(CC(=O)OCC(=O)N1CCN(c3cccc(Cl)c3)CC1)C2=O,DUD-E
Cc1ccccc1N1CCN(c2nccn3c(=O)n(CC(=O)NCc4ccc(Cl)cc4)nc23)CC1,DUD-E
CCCCOc1ccc(NC(=O)N2CCN(c3c(C)nn([C@@H]4CCS(=O)(=O)C4)c3C)CC2)cc1,DUD-E
CCOC(=O)c1ccc(/N=C2\S[C@@H](C(=O)NC)CC(=O)N2CCc2ccc3c(c2)OCO3)cc1,DUD-E
CCNC(=O)[C@@H]1CC(=O)N(Cc2ccc3c(c2)OCO3)C(=Nc2ccc(C(=O)OCC)cc2)S1,DUD-E
CC(C)C[C@@H](C(=O)N1CCC(C(=O)Nc2ccc3c(c2)OCO3)CC1)N1C(=O)[C@H]2CC=CC[C@H]2C1=O,DUD-E
CCOc1ccc(OCC)c(NC(=O)[C@@H]2SC(=S)n3c2nc(=O)c2cc(OC)c(OC)cc23)c1,DUD-E
CCN1[C@H](CN(c2ccc(F)cc2)S(C)(=O)=O)N=N[C@@H]1SCc1nc2ccccc2c(=O)[nH]1,DUD-E
O=C(Cn1nc2c(SCc3ccc(Cl)cc3)nccn2c1=O)NCc1ccc2c(c1)OCO2,DUD-E
O=C(OC[C@@H]1O[C@@H](n2ccc(=O)[nH]c2=O)C(F)(F)[C@H]1OC(=O)c1ccccc1)c1ccccc1,DUD-E
CCOC(=O)N(C)CCc1cc2c(cc1[C@@H]1Cc3ccc(OC)c(OC)c3[C@H](O)O1)OCO2,DUD-E
CCOC(=O)N(C)CCc1cc2c(cc1[C@@H]1Cc3ccc(OC)c(OC)c3[C@@H](O)O1)OCO2,DUD-E
COc1cc(C=NNC(=O)c2ccc(Cn3cc(Br)cn3)o2)cc(OC)c1OC,DUD-E
CSc1nc(N2CCCCC2)c2cnn(CCNC(=O)[C@H]3CC(=O)N(c4ccccc4)C3)c2n1,DUD-E
Cc1c(C#N)c(NC(=O)CSc2nnc(N3CCCC3)n2C2CC2)n(Cc2ccco2)c1C,DUD-E
COc1cc(OC)c(C2=CCN(C(=O)CN3C(=O)N[C@]4(CCCC[C@H]4C)C3=O)CC2)c(OC)c1,DUD-E
CCn1c(=O)n(CCC(=O)O[C@H](C)C(=O)N2c3ccccc3NC(=O)C2(C)C)c2ccccc21,DUD-E
COc1ccc(Cl)cc1N1C[C@H](C(=O)O[C@H](C)C(=O)Nc2ccc3c(c2)OCO3)CC1=O,DUD-E
C=CCn1c(=O)c2ccccc2n2c(SCC(=O)Nc3ccc4c(c3)OCCCO4)nnc12,DUD-E
CCn1c(SCC(=O)Nc2c(C#N)c(C)c(C)n2Cc2ccco2)nnc1c1ccncc1,DUD-E
CCOc1ccc([C@H]2CC(=O)Nc3c2c(C)nn3c2nncc(c3ccc(C)cc3)n2)cc1OC,DUD-E
Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3ccc(NC4CC4)c(N([O])=O)c3)CC2)c(C)c1,DUD-E
CCCCN1C(=O)c2ccc(C(=O)N(CC)CC(=O)Nc3ccc4c(c3)OCCO4)cc2C1=O,DUD-E
COc1ccc([C@@H]2C3=C(C[C@@H](c4ccc(OC)c(OC)c4)CC3=O)Nc3ncnn32)c(OC)c1,DUD-E
CCCN(Cc1nnc(c2cccs2)o1)C(=O)CN1C(=O)N[C@@](C)(c2ccc(C)cc2)C1=O,DUD-E
COc1cc(/C=C/C(=O)Nc2c(C(=O)N3CCOCC3)oc3ccccc23)cc(OC)c1OC,DUD-E
CN(CCOc1ccc(Cl)cc1)C(=O)CN1C(=O)N[C@@](C)(c2ccc3c(c2)OCO3)C1=O,DUD-E
COc1cc(Br)c(CN2C(=O)N[C@@](C)(c3ccc(N([O])=O)cc3)C2=O)cc1OC,DUD-E
COc1cc(/C=N/NC(=O)c2ccc(Cn3cc(Br)cn3)o2)cc(OC)c1OC,DUD-E
O=C(COC(=O)CN1C(=O)c2cc(Cl)c(Cl)cc2C1=O)Nc1ccc2c(c1)OCCO2,DUD-E
COc1ccc(C2=NN(C(=O)COC(=O)c3cc(=O)[nH]c4ccccc34)[C@@H](c3ccco3)C2)cc1,DUD-E
Cc1c(C(=O)O[C@H](C)C(=O)Nc2ccc3c(c2)OCO3)cnn1c1ccc(C(F)(F)F)cn1,DUD-E
Cc1ccc(C2=NN(C(=O)COC(=O)C[C@@H]3Oc4ccccc4NC3=O)[C@@H](c3ccco3)C2)cc1,DUD-E
COc1cc(OC)cc([C@H](NC(=O)/C=C/c2cc(C)n(c3cc(C)on3)c2C)c2nccn2C)c1,DUD-E
O=C(NCCN1CCOCC1)C1CCN(c2ccc3nnc(c4ccccc4Cl)n3n2)CC1,DUD-E
COc1ccc(CNC(=O)Cn2nc(C)c3nn(c4ccccc4)c(n4cccc4)c3c2=O)cc1,DUD-E
Cc1cc2nc(CSc3ccccc3NC(=O)CN3C(=O)c4ccccc4C3=O)cc(=O)n2o1,DUD-E
CCOC(=O)C1=C(CN2CCN(C(=O)C(C)C)CC2)N(C)C(=O)N[C@@H]1c1cccc(OC)c1,DUD-E
CCOC(=O)C1=C(CN2CCN(C(=O)c3ccco3)CC2)N(CC)C(=O)N[C@@H]1c1ccsc1,DUD-E
CCOC(=O)C1CCN(C(=O)CN2CC3=C(C2=O)[C@@H](c2ccc(C)cc2)NC(=O)N3CC)CC1,DUD-E
CCC(=O)N(C)[C@@H](C(=O)NCS(=O)(=O)c1ccc(C)cc1)c1cc(N([O])=O)ccc1Cl,DUD-E
CCCn1c(=O)n(C)c(=O)c2c(S[C@@H](C)c3nc4ccccc4c(=O)[nH]3)nc(C(C)C)nc21,DUD-E
C[C@@H]1CN(S(=O)(=O)c2cccc(C(=O)OCc3cc(=O)oc4cc(O)ccc34)c2)C[C@H](C)O1,DUD-E
Cc1ccc(S(=O)(=O)N(C)c2ccc(OC(=O)CN3C(=O)NC4(CCCC4)C3=O)cc2)cc1,DUD-E
Cc1cc(C(=O)[C@@H](C)OC(=O)CN2C(=O)N[C@]3(CCCC[C@@H]3C)C2=O)c(C)n1Cc1ccco1,DUD-E
C[C@@H]1CN(S(=O)(=O)CCNC(=O)c2cc(c3ccco3)n(c3cccc(Cl)c3)n2)C[C@@H](C)O1,DUD-E
O=C(CSc1nnc(N2CCN(C(=O)Cc3noc4ccccc34)CC2)s1)NC1CCCC1,DUD-E
[O]N(=O)c1cccc(S(=O)(=O)NCC[C@@H]2CCCCN2S(=O)(=O)c2cccs2)c1,DUD-E
CCOC(=O)c1c(NC(=O)COC(=O)c2c(C)c(C)nn(C)c2=O)sc2c1CC[C@@H](C)C2,DUD-E
CN(Cc1ccc(Cl)c(Cl)c1)C(=O)CN1C(=O)N[C@@](C)(c2cccc(N([O])=O)c2)C1=O,DUD-E
CCOC(=O)c1ccc(N=C2S[C@H](C(=O)NC)CC(=O)N2Cc2ccc3c(c2)OCO3)cc1,DUD-E
Cc1sc2nc(CS[C@H](C)C(=O)N3CCN(c4ccc(N([O])=O)cc4)CC3)[nH]c(=O)c2c1C,DUD-E
COc1ccc(CN2C(=O)[C@H]3CCCC[C@H]3C2=O)cc1S(=O)(=O)NCc1ccc2c(c1)OCO2,DUD-E
COc1cc([C@H]2C3=C(c4ccccc4O)N=N[C@H]3C(=O)N2Cc2ccco2)cc(OC)c1OC,DUD-E
CC(C)C1=NC(n2nc(C3CC3)cc2NC(=O)COc2cccc3c2OC(C)(C)C3)=NC(=O)C1,DUD-E
COc1ccc(N2CCN(S(=O)(=O)[C@@H]3C=NC([C@@H]4NN=C(c5ccccc5)O4)=C3)CC2)cc1,DUD-E
CC1=C(C(=O)OC(C)C)[C@@H](C)C(C(=O)N2CCC[C@H](C(=O)NCc3ccc4c(c3)OCO4)C2)=N1,DUD-E
CCOc1ccc(NC(=O)N2CC(=O)N(CC(=O)N(C)Cc3ccco3)c3ccccc32)cc1,DUD-E
C=CCOc1c(OC)cccc1[C@H]1CC(=O)Nc2c1c(C)nn2c1ccc(N2CCCC2)nn1,DUD-E
COc1ccc(c2cc3c(N4CCC(C(=O)NCc5ccco5)CC4)nccn3n2)cc1OC,DUD-E
CCOc1cc(C=C2C(=O)N(C)C(=O)N(C)C2=O)ccc1OCC(=O)Nc1ccccc1C(C)C,DUD-E
CN(Cc1ccccc1Br)C(=O)CN1C(=O)N[C@@](C)(c2ccc(N([O])=O)cc2)C1=O,DUD-E
COc1ccccc1C[C@]1(C)NC(=O)N(CC(=O)N(c2ccccc2)[C@H]2CCS(=O)(=O)C2)C1=O,DUD-E
Cc1cccc(Cn2cnc3c(cnn3CCNC(=O)[C@@H]3CC(=O)N(c4ccc(C)c(C)c4)C3)c2=O)c1,DUD-E
CCc1ccc(N2C[C@@H](c3nnc(NC(=O)CN4C(=O)c5ccccc5C4=O)s3)CC2=O)cc1,DUD-E
O=C(COC(=O)[C@@H]1CCCN1S(=O)(=O)c1ccc(Cl)cc1)NCc1ccc2c(c1)OCO2,DUD-E
O=C(CCCN1C(=O)NC2(CCCC2)C1=O)N1CCN(S(=O)(=O)c2cccc(Cl)c2)CC1,DUD-E
CC(C)[C@H](NC(=O)c1ccco1)C(=O)N1CCN(c2cnn(c3ccccc3)c(=O)c2Cl)CC1,DUD-E
O=C(COc1ccc(Cl)cc1Cl)NCCS(=O)(=O)N1CCN(C(=O)c2ccco2)CC1,DUD-E
CC(C)(Oc1ccc(Cl)cc1)C(=O)NCCS(=O)(=O)N1CCN(C(=O)c2ccco2)CC1,DUD-E
CNC(=O)c1ccc(CN(C)C(=O)C2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)cc1,DUD-E
Cc1ccc(N2C[C@H](C(=O)NCCn3ncc4c(=O)n(Cc5ccc(F)cc5)cnc43)CC2=O)cc1,DUD-E
COc1ccc(CNC(=O)c2c(OC)cc(=O)n3c2CCN(C(=O)CCc2ccco2)CC3)cc1,DUD-E
Cc1ccc(S(=O)(=O)N2C[C@H](O)C[C@H]2C(=O)OCc2cccc(S(=O)(=O)N(C)C)c2)cc1C,DUD-E
O=C(O[C@H](C(=O)Nc1ccc(F)cc1)c1ccccc1)C1=NN([C@H]2CCS(=O)(=O)C2)C(=O)CC1,DUD-E
Cc1ccc(N2C[C@@H](c3nnc(NC(=O)CCCN4C(=O)c5ccccc5C4=O)s3)CC2=O)cc1,DUD-E
C[C@@H](NS(=O)(=O)c1cccc(Cl)c1)C(=O)OCCN1C(=O)c2ccccc2S1(=O)=O,DUD-E
O=C(COC(=O)/C=C/c1ccc(S(=O)(=O)N2CCc3ccccc32)cc1)N[C@H]1CCS(=O)(=O)C1,DUD-E
CCOc1ccc(N2C(=O)CCS2(=O)=O)cc1S(=O)(=O)Nc1ccc(OC)c(Cl)c1,DUD-E
Cc1ncsc1CCn1nc(C(=O)NC2CC2)c2c1CCN(C(=O)c1cn3ccccc3n1)C2,DUD-E
COc1ccc(CNC(=O)Cn2nc(C)c3nn(c4ccc(Cl)cc4)c(C)c3c2=O)cc1OC,DUD-E
COCCn1nnnc1[C@@H](c1cc2c(C)ccc(C)c2[nH]c1=O)N1CCN(Cc2ccccc2)CC1,DUD-E
CCOC(=O)c1c(C)[nH]c(C)c1S(=O)(=O)N1CCC(C(=O)N2CCN(C3CCCC3)CC2)CC1,DUD-E
O=C(NCCN1CCN(C(=O)[C@@H]2CC(=O)N(c3ccc(Cl)cc3)C2)CC1)c1ccc2c(c1)OCO2,DUD-E
O=C(CSc1nnc(N2CCN(C(=O)[C@@H]3COc4ccccc4O3)CC2)s1)Nc1ccccc1,DUD-E
CC(C)CCn1c(CN2CCN(C(=O)C3CC3)CC2)nc2c1c(=O)[nH]c(=O)n2Cc1ccccc1,DUD-E
C[C@H](OC(=O)CCn1cnc2ccccc2c1=O)C(=O)N1CC(=O)Nc2cc(C(F)(F)F)ccc21,DUD-E
O=C(NCc1ccc2c(c1)OCO2)C1CCN(C(=O)c2ccc(c3noc(C4CC4)n3)cc2)CC1,DUD-E
Cc1cccc(NS(=O)(=O)c2ccc3c(c2)c(=O)n(CCC(=O)N2CCCC2)c(=O)n3C)c1C,DUD-E
CC[C@H](C)N(C(=O)CN1C(=O)N[C@](C)(c2ccc(OC(F)F)cc2)C1=O)[C@H]1CCS(=O)(=O)C1,DUD-E
COCC(=O)N1CCN(C(=O)c2ccc(N(C)C)cc2)[C@H](c2cc(=O)[nH]c(c3ccccc3)n2)C1,DUD-E
COc1ccc(n2nc(C(=O)NC(C)C)c(=O)n(Cc3ccc(C(F)(F)F)cc3)c2=O)cc1OC,DUD-E
O=C(NCc1ccco1)[C@@H](c1ccncc1)N(C(=O)Cn1nnc2ccccc21)c1ccccc1F,DUD-E
CCC(=O)N1CCN(CCNC=C2C(=O)N(C3CCCCC3)C(=O)N(C3CCCCC3)C2=O)CC1,DUD-E
CCOC(=O)N1CCc2c(sc(NC(=O)c3ccc(S(=O)(=O)N4CCCC4)cc3)c2C#N)C1,DUD-E
CCOC(=O)N1CCN(S(=O)(=O)N2CCC[C@H](C(=O)NCCc3ccc(Cl)cc3)C2)CC1,DUD-E
COC(=O)CC[C@@H](NC(=O)N1CCC2=NC=N[C@@H]2[C@@H]1c1ccc(Br)cc1)C(=O)OC,DUD-E
COC(=O)c1c(NC(=O)[C@H](C(C)C)N2C(=O)c3ccccc3C2=O)sc2c1[C@H](C(=O)OC)CC2,DUD-E
[H]/N=C1C(=C/c2cc(C)n(c3ccccc3OC)c2C)/C(=O)N=C2SC(S(=O)(=O)CC(C)C)=NN2/1,DUD-E
COC(=O)c1ccc([C@H]2C(C(=O)c3c(C)nn(C)c3C)=C([O])C(=O)N2CC[NH]2CCCCC2)cc1,DUD-E
C[C@H](OC(=O)c1nc(c2cccs2)n(c2cccc(C(F)(F)F)c2)n1)C(=O)N1CCNC1=O,DUD-E
O=c1[nH]c2cc3c(cc2cc1CN(Cc1ccc(F)cc1)Cc1nnnn1C1CCCC1)OCO3,DUD-E
O=c1[nH]c2cc3c(cc2cc1CN(Cc1cccs1)Cc1nnnn1C1CCCCC1)OCCO3,DUD-E
Cc1ccc2[nH]c(=O)c([C@H](c3nnnn3C(C)(C)C)N(Cc3cccnc3)Cc3ccco3)cc2c1,DUD-E
[H]/N=C1C(=C\c2ccc(OC(=O)c3ccc(OC)cc3)c(OC)c2)\C(=O)N=C2SN=C(SC)N2\1,DUD-E
[H]/N=C1C(=C\c2ccc(c3ccccc3C(=O)OC)o2)/C(=O)N=C2SC(COc3ccccc3)=NN2/1,DUD-E
[H]/N=C1C(=C\c2ccc(OC(=O)c3ccc(OC)c(OC)c3)cc2)\C(=O)N=C2SN=C(SC)N2\1,DUD-E
C[C@@H](CC(=O)N1CCN(Cc2ccc3c(c2)OCO3)CC1)CC1=NS(=O)(=O)c2ccccc2N1,DUD-E
COc1ccc(C(=O)O[C@H](C)C2=NC(=O)C3=C(C)[C@H](C)SC3=N2)cc1S(=O)(=O)NC1CC1,DUD-E
CCn1cc(C(=O)NCc2ccncc2)c(S(=O)(=O)N2CCN(c3cccc(C)c3C)CC2)n1,DUD-E
C#CCOc1ccc(/C=C2\C(=O)NC(=O)N(c3cc(OC)c(Cl)cc3OC)C2=O)cc1OC,DUD-E
COc1cccc(N2CCN(C(=O)CCCn3c(=S)[nH]c4cc5c(cc4c3=O)OCO5)CC2)c1,DUD-E
O=C(CSc1nnc(c2ccc3c(c2)OCO3)n1c1ccccc1)N[C@@H]1CCS(=O)(=O)C1,DUD-E
Cc1cccc2nc(Cn3c(=O)n(CC(=O)NCCc4ccccc4)c(=O)c4sccc43)cc(=O)n12,DUD-E
Cc1ccc(C(=O)N[C@@H](C(=O)N2CCN(C(=O)c3ccco3)CC2)S(=O)(=O)c2ccc(C)cc2)cc1,DUD-E
O=C(NCc1ccc2c(c1)OCO2)c1cn(C[C@@H]2CCCO2)cc2c(=O)n(c3ccccc3)nc1-2,DUD-E
