SMILES,Source
CC[C@@H](C)[C@@H](C(=O)N1CCN(CC1)c2ccc(cc2)F)NC(=O)N C45670393,DUD-E
Cc1cc(cc(c1NS(=O)(=O)[C@@H](C)C(=O)OC)N)Br C49063474,DUD-E
CCn1cc(c(n1)N)S(=O)(=O)N[C@@H](C)c2ccc(s2)Cl C49127100,DUD-E
c1ccc2c(c1)c(c[nH]2)CC(=O)NCCn3c4ccccc4[nH]c3=O C49721494,DUD-E
CCCn1cc([nH+]c1C)S(=O)(=O)[N-]c2ccc(cc2Cl)N C50265285,DUD-E
C[C@@H](c1cccs1)NS(=O)(=O)c2c(nc3n2ccs3)N C50654553,DUD-E
C[C@@H](c1ccco1)NS(=O)(=O)c2cc(cnc2N)Br C50655304,DUD-E
Cc1ccc(o1)[C@@H](C)NS(=O)(=O)c2cc(cnc2N)Br C50672095,DUD-E
C#CCSc1[nH]c(=O)c2c(n1)NC(=O)C[C@H]2c3ccc(cc3)O C09357891,DUD-E
C#CCNC(=O)CNC(=O)Nc1cc(c(c(c1)F)N2CCCC2)F C51616998,DUD-E
C[C@H](c1ccccc1C(F)(F)F)NC(=O)N2CCO[C@@H](C2)C(=O)N C51712468,DUD-E
c1cc(oc1C(=O)NCC(=O)N[C@@H]2CCCC[C@@H]2O)Br C51998984,DUD-E
COc1ccc(cc1[N-]S(=O)(=O)c2cc[nH+]c(c2)N)Br C50678169,DUD-E
CC[C@]1(Cc2c(sc3c2c(=O)nc([nH]3)SCC(=O)N)CO1)C C17112820,DUD-E
Cc1cc(c(n1C(C)C)C)C(=O)N[C@@H](C)c2ccc3c(c2)[nH]c(=O)[nH]3 C58385441,DUD-E
CCCNC(=O)C(=O)N/N=C/c1cc(ccc1O)Br C03009112,DUD-E
C[C@H](C(=O)NC1CC1)Sc2nnc(n2N)c3ccc(cc3)Cl C04288028,DUD-E
c1ccc2c(c1)cc([nH]c2=O)C(=O)Nc3ccccc3C(=O)NC4CC4 C48440130,DUD-E
Cc1cccc(c1)C[C@@H]2C(=O)N(c3ccc(cc3O2)O)CC(=O)N C62495972,DUD-E
CN(Cc1ccccc1O)C(=O)Nc2cc(c[nH]c2=O)C(F)(F)F C63161482,DUD-E
c1cc(ccc1NC(=O)NNC(=O)[C@H]2C=c3c(=N2)ccs3)Cl C63503025,DUD-E
Cc1ccc(cc1NC(=O)C(=O)NCCc2c[nH]c3c2cccc3)C#N C63814740,DUD-E
c1cc2c(cc1C(=O)Nc3cc(ccc3N4CCCCC4)C(=O)N)COC2 C64394465,DUD-E
c1cc(ccc1CNC(=O)NCC(=O)Nc2ccc(cc2)F)C#N C64626686,DUD-E
Cc1cc(c(o1)C)[C@@H](C)NC(=O)Nc2ccccc2CC(=O)NC C65361113,DUD-E
Cc1ccc(cc1NC(=O)N[C@H](C)c2cc(oc2C)C)C(=O)NC C65361136,DUD-E
CCn1c(n[nH]c1=S)CNC(=O)c2cc3c(cc2O)CCCC3 C66636128,DUD-E
c1ccc2c(c1)CCC[C@H]2NC(=O)NCc3[nH]nc(n3)c4cccs4 C66688000,DUD-E
c1ccc2c(c1)CCC[C@]2(CNC(=O)c3ccc([nH]c3=O)c4ccco4)O C66929989,DUD-E
c1ccc(c(c1)[C@H]2C[C@@H]2NC(=O)C3CCC4(CC3)C(=O)NC(=O)N4)Cl C67274161,DUD-E
Cc1c(c(n(n1)C)C)[C@H](C)NC(=O)NC[C@@H](c2ccc(cc2)Cl)O C67535414,DUD-E
C[C@H](C(=O)N1CCSCC1)NC(=O)Nc2cccc3c2cc[nH]3 C67551292,DUD-E
Cc1cc(c(o1)C)[C@@H](C)NC(=O)c2cc(ccc2Cl)S(=O)(=O)N C67594006,DUD-E
C[C@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)Nc2ccc(cc2)Br)O)O)O C00369104,DUD-E
CNC(=S)NNC(=O)c1c2c(c(s1)SC)[C@@H](CCC2)O C02156860,DUD-E
c1cc(cc(c1)C(F)(F)F)C2C(=C(OC(=C2C#N)N)N)C#N C00050648,DUD-E
Cc1ccc(cc1)[C@H]2c3c(c4ccccc4oc3=O)OC(=C2C(=S)N)N C00626046,DUD-E
C/C(=N\NC(=S)N)/CC(=O)NC1C2CC3CC(C2)CC1C3 C04691039,DUD-E
Cc1ccc(cc1C)NC(=S)NCc2ccc(cc2)S(=O)(=O)N C00612469,DUD-E
c1ccc(c(c1)NS(=O)(=O)c2ccc(c(c2)N)O)Cl C03885416,DUD-E
CCCOc1ccc(cc1)[C@@H]2c3ccc(cc3OC(=C2C#N)N)N C08846189,DUD-E
C=CCNC(=O)c1cccc2c1N[C@H]([C@H]3[C@@H]2C=CC3)c4ccc(cc4O)O C13640020,DUD-E
Cc1cc(cc(c1O)C)CNc2ccc(cc2)S(=O)(=O)N C20424206,DUD-E
C[C@H]1CC[C@H]2[C@]([C@@]13CC[C@](O3)(CCO)CO)(CC[C@@H]([C@@]2(C)CO)O)C C28537698,DUD-E
c1ccc(c(c1)c2nc3c(cccc3n2C[C@H](CO)O)N)F C36284439,DUD-E
Cc1cc(cc(c1C)NCc2ccccc2O)S(=O)(=O)N C36959375,DUD-E
CC(C)CNC(=O)NC(=O)CSc1ccc(cc1Cl)N C37204664,DUD-E
C[C@H](c1cccc(c1)S(=O)(=O)N)Nc2cccc(c2)CO C37296073,DUD-E
C[C@@H](c1ccc(cc1)N)Nc2ccccc2S(=O)(=O)NC C37673292,DUD-E
CCOc1ccccc1[C@H]2c3ccc(cc3OC(=C2C#N)N)N C00293548,DUD-E
C[C@@H]1CC[C@H]2[C@@]([C@@]13CC[C@](O3)(CCO)CO)(CC[C@@H]([C@@]2(C)CO)O)C C03881718,DUD-E
C[C@@H]1[C@@H](S[C@@H]([C@@H]1C(=O)N)NC(=O)Cc2c[nH]c3c2cccc3)C C39161245,DUD-E
c1cc(ccc1C2=C[C@H](N=N2)[C@@H]3NN[C@@H](N3N)S)Cl C39280371,DUD-E
c1cc(ccc1/C=N/c2c([nH]c(=S)[nH]c2=O)N)Br C40176430,DUD-E
c1cc(c(cc1Cl)n2c(nnn2)c3cc(cc(c3)N)N)F C42015437,DUD-E
c1cc(cc(c1)C(=O)N)CSc2nc3cc(ccc3o2)N C42143097,DUD-E
C[C@H](C(=O)NC(=O)N)Nc1cc(ccc1Br)Br C42578269,DUD-E
C[C@@H](C(=O)N)Oc1c(cc(cc1I)C#N)N C43415347,DUD-E
C[C@@H](CO)c1c(c2c(c(c1O)O)[C@@]3(CCCC([C@H]3C(=O)C2=O)(C)C)C)O C43726321,DUD-E
CC(C)NC(=O)CNC(=O)C1(CCCCCC1)C(=S)N C44776511,DUD-E
c1cc(ccc1C[C@H](CO)NC(=O)NCc2ccc(s2)Cl)O C44967380,DUD-E
CC1(CC(CC([NH2+]1)(C)C)NC(=O)c2ccc3c(c2)nc(=S)[nH]c3[O-])C C47065376,DUD-E
C[C@H](c1ccc(cc1Cl)Cl)NC(=O)CCNC(=O)N C47837326,DUD-E
C[C@@H](C(=O)NCC(C)(C)c1ccc(cc1)Cl)NC(=O)N C48941958,DUD-E
CCC1CCC(CC1)NS(=O)(=O)c2ccccc2NN C49122938,DUD-E
c1ccc(c(c1)CSc2[nH]c(=O)cc(n2)N)C#CCCO C49623805,DUD-E
Cc1cc(cc(c1)N(C)c2cc(cc(c2)S(=O)(=O)N)N)C C49979466,DUD-E
c1ccc(cc1)[C@H](CNS(=O)(=O)Cc2ccccc2N)O C50102311,DUD-E
c1cc(c(c(c1)Cl)S(=O)(=O)N[C@@H]2CCCC[C@@H]2O)N C51994716,DUD-E
c1cc(c(c(c1)Cl)S(=O)(=O)N[C@H]2CCCC[C@H]2O)N C51994722,DUD-E
c1c(c(cc(c1S(=O)(=O)NC2(CCCC2)CO)F)F)N C53044303,DUD-E
CCC(CC)(CO)NS(=O)(=O)c1ccc(cc1Cl)N C53044545,DUD-E
c1c(c(cc(c1S(=O)(=O)NC2(CCCCC2)CO)Cl)F)N C53112896,DUD-E
c1cc(ccc1CC(=O)NCC/C(=N\O)/N)Br C54154450,DUD-E
C[C@@H](CNC(=O)Cc1ccc(cc1)C(F)(F)F)/C(=N/O)/N C54155254,DUD-E
Cc1c2c(n(n1)C(=S)N)OC(=C([C@@H]2c3ccccc3)C#N)N C58899957,DUD-E
Cc1ccc(s1)[C@@H]2c3ccc(cc3OC(=C2C(=O)OC)N)N C58950984,DUD-E
Cc1cc\2c(cc1Br)NC(=O)/C2=N\NC(=S)N C05730420,DUD-E
CC[C@H](C)[C@@H](C(=O)NCc1ccc2c(c1)CCC2)NC(=O)N C60487298,DUD-E
c1ccc2c(c1)c3cc\4c(cc3o2)NC(=O)/C4=N\NC(=S)N C05777065,DUD-E
c1ccc(c(c1)C(=O)N)NC(=O)CNc2ccccc2Br C66214893,DUD-E
c1ccc2c(c1)C[C@H](S2)C(=O)Nc3ccc(cc3)NC(=O)N C25886273,DUD-E
c1ccc2c(c1)CCC[C@]2(CNC(=O)NCc3cccc(c3)O)O C66977362,DUD-E
CC1=C([C@]2(c3ccccc3NC2=O)C(=C(O1)N)C(=O)OC(C)C)C(=O)C C00803954,DUD-E
Cc1ccc(cc1)NC(=O)C(=O)N/N=C/c2cc3ccccc3[nH]c2=O C04229233,DUD-E
c1ccc2c(c1)NC(=O)CN2C(=O)CNNC(=O)C3CCCCC3 C03324953,DUD-E
Cc1cc(nc(n1)N)N2[C@@](CC(=N2)c3ccco3)(C(F)(F)F)O C04942633,DUD-E
C1CCC(CC1)(C#N)NC(=O)CSc2nnc(n2N)C(F)(F)F C05993506,DUD-E
c1cc2cccnc2c(c1)S(=O)(=O)Nc3cccc(c3)S(=O)(=O)N C05332534,DUD-E
Cc1c2c([nH]n1)NC(=O)[C@@H](S[C@@H]2c3cc(c(c(c3)OC)O)OC)C C06678581,DUD-E
c1ccc2c(c1)c3c([nH]2)[C@@H]([NH2+][C@@H](C3)C(=O)[O-])c4ccc(cc4)[N+](=O)[O-] C00359627,DUD-E
Cc1cc2c(c(c(c(=O)o2)CC(=O)NC[C@@H](CO)O)C)c3c1c(co3)C C08879372,DUD-E
COc1cc(cc(c1O)OC)C[C@@H]2[C@@H](c3ccccc3S(=O)(=O)N2)O C09047786,DUD-E
c1ccc(cc1)NC(=O)Cn2cc(c3c2cccc3)/C=C\4/C(=O)NC(=O)N4 C16489354,DUD-E
Cc1ccc(cc1)c2cc(n[nH]2)c3nnc(n3N)SCC(=O)C C09331056,DUD-E
c1cc(ccc1C[NH3+])c2nc3cc4c(cc3n2CC(=O)[O-])OCCO4 C19753450,DUD-E
c1ccc(cc1)NS(=O)(=O)c2ccc3c(c2)NC(=O)CC(=O)N3 C21540575,DUD-E
CCOC(=O)N1CCc2c(sc3c2C(=N[C@@H](N3)c4ccc[nH]4)O)C1 C06594951,DUD-E
COc1cccc(c1OC)[C@H]2[C@@H]3CNCC=C3C(=C(C2(C#N)C#N)N)C#N C01251859,DUD-E
CC[C@]1(C(=O)N(C(=O)N1)NC(=O)CNc2ccc(cc2F)Cl)C C28658616,DUD-E
C[C@H]1C[C@@H](CN(C1)C(=O)c2ccccc2NCC(=O)NC(=O)NC)C C29650468,DUD-E
COc1ccc(cc1F)S(=O)(=O)Nc2ccc(cc2)S(=O)(=O)N C32585326,DUD-E
c1ccc2c(c1)CCC[C@]23C(=O)N(C(=O)N3)CN4CCC(CC4)C(=O)N C14128567,DUD-E
Cc1c(c(=O)[nH]c(=O)[nH]1)S(=O)(=O)NCc2ccc(cc2Cl)Cl C33327140,DUD-E
c1cc(sc1c2nnc(o2)CSc3nc([nH]n3)N)Br C07897328,DUD-E
Cc1ccc2cc(c(=O)[nH]c2c1C)CNS(=O)(=O)c3c([nH]nc3C)C C41159580,DUD-E
CNC(=O)Cc1ccccc1NC(=O)NC[C@@H]2COc3ccccc3O2 C44178458,DUD-E
CCn1cc-2c(=O)[nH]nc2c(c1)C(=O)NCCc3c[nH]c4c3cccc4 C44213489,DUD-E
c1cc(ccc1NS(=O)(=O)c2ccc3c(c2)CCO3)S(=O)(=O)N C45343355,DUD-E
C[C@@H]1CN(C[C@H](O1)C)Cc2ccc(cc2)CNC(=O)Nc3c[nH]nc3 C45785920,DUD-E
CCN1C[C@H](CC1=O)C(=O)Nc2ccc(cc2)NC(=O)NC(C)C C46331491,DUD-E
c1ccc2c(c1)c3ccc(cc3o2)NC(=O)CC[C@H]4C(=O)NC(=O)N4 C46587885,DUD-E
c1ccc2c(c1)C(=O)N[C@@H](C(=O)N2)CC(=O)NCCc3ccncc3 C32124096,DUD-E
c1ccc2c(c1)ccn2CCCNC(=O)N3CCO[C@H](C3)C(=O)N C51675223,DUD-E
c1ccc2c(c1)C[C@H](O2)CNC(=O)CSc3ncc(c(n3)N)C#N C53548698,DUD-E
Cc1ccccc1n2c(c(c(n2)C)CN(C)C(=O)[C@H](C)NC(=O)N)C C56268875,DUD-E
Cc1c(c(n(n1)C)C)/C=C/C(=O)N[C@H](C)c2ccc3c(c2)[nH]c(=O)[nH]3 C58385421,DUD-E
C1CN(CCN1CCC(=O)NC(=O)N)C(=O)C23CC4CC(C2)CC(C4)C3 C53944816,DUD-E
Cc1c(c(n(n1)C)Cl)/C=C/C(=O)NNC(=O)NCC(F)(F)F C60415014,DUD-E
Cc1c2c([nH]c1C(=O)NNC(=O)c3ccc(cc3)C#N)CCCC2=O C61465556,DUD-E
c1ccc2c(c1)C(=C3NN=C(N3C[C@@H]4CCCO4)SCC(=O)N)C=N2 C07982474,DUD-E
c1ccc2c(c1)C(=O)N(NN2)CCC(=O)NC3=CC4=CC=N[C@@H]4C=C3 C39950122,DUD-E
c1ccc(c(c1)C2=C3[C@@H](N(C(=O)[C@@H]3N=N2)CCCO)c4cccc(c4)O)O C08573132,DUD-E
Cc1c2c([nH]c1C(=O)NNC(=O)C3=C(O[C@@H](C3)C)C)CCCC2=O C63908802,DUD-E
CCCCNC(=O)[C@H]1CC[C@@H](N(C1)C(=O)C2CCN(CC2)C(=O)N)C C64319144,DUD-E
Cn1cccc1C(=O)NNC(=O)c2c(c(n[nH]2)C3CC3)Br C65105357,DUD-E
CC(C)CCNC(=O)NNC(=O)[C@@]12CCC(=O)N1c3ccccc3S2 C65134719,DUD-E
c1cc(sc1)C(=O)N2CCC(CC2)C(=O)NNC(=O)NCC3CC3 C65193262,DUD-E
Cc1ccc(cc1)CNC(=O)C2=NNN3[C@@H]2C(=O)Nc4c3cccc4 C65237629,DUD-E
CC1CCC(CC1)N2C[C@H](CC2=O)C(=O)NNC(=O)NC3CCCC3 C66831138,DUD-E
C[C@]1(CC1(Cl)Cl)C(=O)NNC(=O)c2c3ccccc3c(=O)[nH]n2 C17195211,DUD-E
Cc1c(c(n(n1)C)C)[C@@H](C)NC(=O)N[C@@H](C)c2ccc3c(c2)CC(=O)N3 C67534877,DUD-E
c1ccc(cc1)[C@@H]2C[C@H]2NC(=O)NNC(=O)[C@@H]3COc4ccccc4O3 C67615927,DUD-E
Cc1ccc(c2c1cc(c(=O)[nH]2)CN(Cc3ccc4c(c3)OCO4)S(=O)(=O)c5ccccc5)C C00914704,DUD-E
CC(C)[C@@H]1C(=O)N/C(=N\N=C\c2c3ccccc3ccc2OS(=O)(=O)c4ccccc4)/S1 C08387170,DUD-E
C[C@H](C(=O)Nc1ccccc1C#N)OC(=O)c2c3ccccc3nc\4c2CC/C4=C\c5ccco5 C08620793,DUD-E
CC[C@]1(C(=O)N(C(=O)N1)CC(=O)N2[C@H](CC(=N2)c3cccs3)c4cccs4)c5ccccc5 C08644201,DUD-E
CCOc1ccc(cc1OC)[C@H]2CN3[C@H](c4ccc(c(c4C3=O)OC)OC)c5c2c6ccccc6[nH]5 C08790100,DUD-E
COc1cc(ccc1O)/C=C\2/C(=O)N(/C(=N\S(=O)(=O)c3ccc(cc3)Cl)/S2)CC=C C08834112,DUD-E
c1ccc2c(c1)C(=O)N(C2=O)c3ccc(cc3)C(=O)OCC(=O)Nc4ccccc4Br C08929284,DUD-E
Cc1cccc(c1OS(=O)(=O)c2ccc(cc2)Cl)/C=N/N=C\3/NC(=O)[C@@H](S3)C(C)C C09090313,DUD-E
c1cc(oc1)c2nnc(o2)c3ccc(cc3)NC(=O)COc4ccc(cc4)I C09225068,DUD-E
Cn1c2c(c(=O)nc1SCc3ccc(cc3)Cl)[C@@H](CC(=O)N2)c4ccc(cc4)C(=O)OC C09249830,DUD-E
Cn1c2c(c(=O)nc1SCc3ccc(cc3)Cl)[C@H](CC(=O)N2)c4ccc(cc4)C(=O)OC C09249831,DUD-E
CCc1cccc(c1NC(=O)CSc2nnc3n2c4ccccc4c(=O)n3c5ccccc5)C C03294202,DUD-E
COc1ccc(cc1)[C@H](C(=O)c2ccc(cc2)OC)N3C(=O)[C@@]4(CCCc5c4cccc5)NC3=O C03336284,DUD-E
Cc1ccc(cc1)[C@@H]2CC(=NN2C(=O)COc3cccc4c3CCNC4=O)c5ccc(cc5)OC C09743308,DUD-E
C[C@H](C(=O)NCc1ccc(cc1)F)Sc2nc-3nn(c(=O)c3c4n2CCCCC4)c5ccccc5 C09965694,DUD-E
COC(=O)c1c2c(sc1NC(=O)[C@@H]3CCCCN3S(=O)(=O)c4cccs4)CCCCC2 C10784772,DUD-E
Cc1c(c(n(n1)c2ccccc2)C)SCC(=O)Nc3ccc(cc3)c4nnc5n4CCCCC5 C11198030,DUD-E
c1ccc2c(c1)c(cc(n2)O)C(=O)OCC(=O)N3[C@H](CC(=N3)c4cccs4)c5cccs5 C11458837,DUD-E
Cc1cccc(c1)NS(=O)(=O)c2c(c3c(s2)CN(CC3)C(=O)[C@H]4C[C@H]5C[C@@H]4C=C5)C(=O)OC C12244782,DUD-E
Cc1cc2cc(c(=O)[nH]c2cc1C)[C@H](c3nnnn3CCc4ccccc4)N5CCc6c5cccc6 C01362259,DUD-E
CC1=NC2=C([C@@H](C1C(=O)OC)c3ccc(c(c3)OC)O)C(=O)C[C@@H](C2)c4ccc(cc4)N(C)C C13568476,DUD-E
c1ccc(cc1)c2c(cn(n2)c3ccccc3)CNC(=O)C4CCN(CC4)c5nc6ccccc6o5 C14308416,DUD-E
CCN(CC)S(=O)(=O)c1ccc2c(c1)[C@H]3C=CC[C@@H]3[C@@H](N2)c4ccc(c(c4)[N+](=O)[O-])Cl C14470767,DUD-E
Cc1cccc(c1)NC(=O)CN2CN(C3(C2=O)CCN(CC3)C(=O)CC(C)(C)C)c4ccccc4 C16649537,DUD-E
Cc1cc(ccc1OC)S(=O)(=O)Nc2ccc3c(c2)CCCN3S(=O)(=O)c4cccs4 C17011369,DUD-E
Cc1ccc(cc1)c2nnc(n2c3ccc(cc3)C)S[C@H](C)C(=O)Nc4c(nn(c4C)C)C C18357713,DUD-E
CCCS(=O)(=O)N1CC(=O)N([C@](C1)(C)C(=O)NC2CCCCCCC2)c3ccc(cc3)Cl C20532544,DUD-E
C[C@@]1(Cn2c(ccc2C(=O)N1Cc3ccccc3OC)c4ccco4)C(=O)NC5CCCCC5 C21863053,DUD-E
Cc1ccc(cc1F)n2c(=O)c3ccccc3nc2SCC(=O)NC[C@H]4COc5ccccc5O4 C22001066,DUD-E
CCCc1ccc(cc1)[C@@]2(C(=O)N(C(=O)N2)CC(=O)N3CCN(CC3)c4cccc(c4)Cl)C C24172138,DUD-E
Cc1ccc(cc1C)n2c(nnc2S[C@@H](C)C(=O)NC3(CCCCC3)C#N)c4ccncc4 C24919696,DUD-E
CCc1ccc(cc1)[C@H](C)NC(=O)[C@H]2CCCN(C2)c3c4cn(nc4ncn3)c5ccc(cc5)C C33273796,DUD-E
CC[C@H](c1[nH]c(=O)c2ccc(cc2n1)Cl)N(Cc3ccccc3)C(=O)c4ccc5c(c4)OCO5 C35026248,DUD-E
CC[C@@H](c1[nH]c(=O)c2ccccc2n1)N3CCN([C@@H](C3)C)S(=O)(=O)c4ccc(cc4)C(C)(C)C C35035364,DUD-E
Cc1ccc(cc1)[C@@H]2C3=C(CN(C3=O)[C@H](c4ccccc4)C(=O)N5CCCC5)N(C(=O)N2)CC=C C35636732,DUD-E
CC1=C([C@H](N2C(=CSC2=N1)/C=C(/N3CC[NH+](CC3)C)\[O-])c4ccc(cc4)F)C(=O)OC(C)C C35701976,DUD-E
Cc1cccc(c1)Cn2c(c(c(c2C(=O)NCc3ccc4c(c3)OCO4)C)N5CCOCC5)C C35837118,DUD-E
Cn1c(nnc1S[C@@H](c2ccccc2)C(=O)c3c[nH]c4c3cccc4)[C@@H]5COc6ccccc6O5 C36807411,DUD-E
Cc1cc(cc(c1Cl)C)OCC(=O)Nc2ccc(cc2)N3CCN(CC3)C(=O)c4ccco4 C01066128,DUD-E
Cc1c2c(n(nc2c(nn1)N3CCC(CC3)C(=O)NCCc4ccccc4)c5ccc(cc5)Cl)C C08594248,DUD-E
CC[C@H](C)CC1=C2C(=NC(=NC2=O)S[C@@H](C)C(=O)N3CC(=O)Nc4c3cccc4)S[C@@H]1C C39441509,DUD-E
Cc1ccc(c(c1)N2[C@H](N=C3c4ccccc4N=C3C2=O)SCC(=O)NC[C@H]5CCCO5)C C39701676,DUD-E
Cc1ccc2=[NH+]C(=O)[C@H](C(=c2c1)c3ccccc3)C4=NN([C@@H](C4)c5ccccc5)C(=O)CCC(=O)[O-] C39703004,DUD-E
CCOc1ccc(cc1)n2c(=O)c3c(nc2N/N=C/c4cccnc4)-c5ccccc5CC3(C)C C40034876,DUD-E
CC[C@@]1(Cc2ccccc2-c3c1c(=O)n(c(n3)N/N=C/c4cccnc4)c5ccc(cc5)OC)C C40035683,DUD-E
CCc1ccc2c(c1)c(=O)c3c(o2)C(=O)N([C@@H]3c4ccc(c(c4)OC)O)Cc5ccc(cc5)OC C40043833,DUD-E
CC(C)(C)c1ccc2c(c1)N(C[C@@H](O2)C(=O)NCc3ccc(cc3)N4CCCCC4)S(=O)(=O)C C44910733,DUD-E
COc1ccc(cc1OC)/C=C\2/C(=O)c3ccc(c(c3O2)CN4CCN(CC4)c5ccccc5)O C41585133,DUD-E
c1cc(cc(c1)NC(=O)CSc2nnc3n2ccn4c3cc(n4)c5ccc(cc5)F)C(F)(F)F C45971401,DUD-E
Cc1c2c(nc(nc2on1)CCC(=O)NCc3cccc(c3)Br)N4C[C@@H](C[C@@H](C4)C)C C65056782,DUD-E
c1ccc2c(c1)[C@](C(=O)N2Cc3ccc(c(c3)Cl)Cl)(CC(=O)c4cccc(c4)[N+](=O)[O-])O C01064394,DUD-E
c1ccc2c(c1)C(=O)N(C2=O)c3ccc(cc3)C(=O)OCC(=O)Nc4ccc(cc4)Br C08929185,DUD-E
COc1ccc(cc1S(=O)(=O)Nc2ccc3c(c2)CN(CC3)S(=O)(=O)c4ccccc4)Cl C08840312,DUD-E
Cc1ccc(cc1)S(=O)(=O)N2[C@H](CC(=N2)c3ccc(cc3)NS(=O)(=O)C)c4ccccc4C C09260325,DUD-E
C/C(=N\NC(=O)COc1ccc(cc1Br)[N+](=O)[O-])/c2ccc(s2)Br C09720501,DUD-E
CCc1ccc2c(c1)c(=O)c(cn2CC(=O)Nc3ccc4c(c3)OCO4)C(=O)c5ccc(cc5)F C09855817,DUD-E
Cc1cc2c(cc1C)oc3c(c2=O)[C@H](N(C3=O)CCc4ccc(c(c4)OC)OC)c5cccc(c5)O C02098058,DUD-E
Cc1ccc(c2c1cc(c(=O)[nH]2)[C@H](c3nnnn3CCc4ccccc4)N5CCc6c5cccc6)C C01381764,DUD-E
COc1cc(cc(c1OC)OC)[C@@H]2CC(=O)Nc3c2c(nn3c4ccccc4)c5ccc(cc5)Cl C13362045,DUD-E
Cn1ccnc1[C@@H](c2ccc(cc2)OC)Nc3c4c5c(sc4nc(n3)c6cccnc6)CCC5 C12556766,DUD-E
CC1(Cc2c(sc3c2c4nnc(n4c(n3)SC)SCC(=O)NCc5ccccc5)CO1)C C13554937,DUD-E
CC1=NC2=C([C@H](C1C(=O)OC)c3ccc(c(c3)OC)O)C(=O)C[C@H](C2)c4ccc(cc4)N(C)C C13568475,DUD-E
c1cc(cc(c1)Cl)n2c3c(cn2)c(=O)n4c(n3)SC[C@H]4CC(=O)NCCC5=CCCCC5 C14010948,DUD-E
CC(C)n1cnc2n1c(=O)cc(n2)CSc3ccc(cc3)NC(=O)C45CC6CC(C4)CC(C6)C5 C15838509,DUD-E
CCCCn1c(=O)c2c(c(sc2nc1S[C@H](C)C(=O)N3CC(=O)Nc4c3cccc4)C)C C16717751,DUD-E
CCOc1ccc(cc1)N2C(=O)/C(=N\Nc3ccc(cc3)Cl)/C(=O)N(C2=S)c4ccc(cc4)C C16982043,DUD-E
Cc1ccc(cc1)c2nnc(n2c3ccc(cc3)C)S[C@@H](C)C(=O)Nc4c(nn(c4C)C)C C18357715,DUD-E
C[C@@]1(C(=O)N(C(=O)N1)CC(=O)N(C)Cc2ccc(o2)c3ccc(cc3)Cl)c4cc(ccc4F)F C19355245,DUD-E
COc1ccc(cc1)/C=C/2\C(=O)N(c3ccccc3S2)CC(=O)NCc4ccc5c(c4)OCO5 C20180920,DUD-E
CC1(Cc2c(c(nc3c2c4c(s3)c(ncn4)N(CCO)Cc5ccccc5)N6CCCC6)CO1)C C20392736,DUD-E
Cc1ccccc1CCNC(=O)C2CCN(CC2)c3c4c(c(nn3)C)c(n(n4)c5ccccc5)C C20564243,DUD-E
Cc1ccc(cc1)/C=C/c2c(c(no2)C)S(=O)(=O)N3CCC(CC3)C(=O)Nc4ccc(cc4)F C21090332,DUD-E
CCCn1c(=O)c2cc(ccc2nc1SCC(=O)Nc3cccc4c3nsn4)Br C21368632,DUD-E
CCCS(=O)(=O)N1CC(=O)N([C@@](C1)(C)C(=O)NC2CCCCCC2)c3c(cc(cc3C)C)C C21528483,DUD-E
c1ccc2c(c1)c(=O)n(c(n2)SCC(=O)Nc3ccc(cc3)N4CCCC4)c5ccc(cc5)C#N C22019562,DUD-E
COc1ccc(cc1)/C=C\2/C(=O)N(C(=N2)S[C@H]3CCCCNC3=O)c4ccc(c(c4)OC)Cl C22201768,DUD-E
CCc1ccc(cc1)NC(=O)Cn2cccc(c2=O)c3nc(no3)c4ccc(cc4)Br C23126316,DUD-E
CCC1CCC2(CC1)C(=O)N(C(=O)N2)CN3CCc4cc(c(cc4[C@H]3c5ccccc5)OC)OC C23882134,DUD-E
Cc1ccc(cc1)n2c(nnc2SCC(=O)c3ccc4c(c3)CCCC(=O)N4)N5CCCC5 C32329204,DUD-E
C[C@@H]1CCCC[C@@]12C(=O)N(C(=O)N2)CC(=O)OCCc3cc4cc(ccc4o3)Br C32925544,DUD-E
CCOc1cc(ccc1OCC#C)[C@H]2CC(=O)Nc3c2c(nn3c4nc5ccc(cc5s4)C)C C33271515,DUD-E
Cc1ccc(cc1)NC(=O)Cn2c(=O)c3c(c(sc3n(c2=O)Cc4ccc(cc4C)C)C(=O)C)C C34778532,DUD-E
CC(C)(C)c1ccc(cc1)[C@@H]2C3=C(CN(C3=O)CC(=O)N(C)Cc4ccccc4)N(C(=O)N2)C C34792589,DUD-E
CCN1C2=C([C@@H](NC1=O)c3ccc(cc3Cl)Cl)C(=O)N(C2)CC(=O)N(C)Cc4ccccc4 C34793368,DUD-E
CN1C2=C([C@H](NC1=O)c3cccc(c3OC)OC)C(=O)N(C2)CCc4ccc(cc4Cl)Cl C35492936,DUD-E
CC1=C([C@@H](N2C(=CSC2=N1)/C=C(/N3CC[NH+](CC3)C)\[O-])c4cccs4)C(=O)OC(C)C C35702033,DUD-E
Cc1ccc(cc1)CNC(=O)CN(c2cccc(c2C)C)C(=O)[C@]3(CC(=O)N=C4N3C=CC=C4)C C13086330,DUD-E
COC(=O)C1=C(c2ccccc2S(=O)(=O)N1CC(=O)Nc3ccc(c(c3)F)F)c4ccccc4 C08592357,DUD-E
