Active_SMILES,Decoy_SMILES,Tanimoto_Similarity
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)C3CC3)cc2)cc(C(=O)Nc2nc(C(C)(C)C)cs2)c1,COc1ccc(-c2cc(C(=O)Nc3ccc(S(=O)(=O)Nc4cnc5ccccc5n4)cc3)c3ccccc3n2)cc1,0.2038834951456311
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)C3CC3)cc2)cc(C(=O)Nc2nc(C(C)(C)C)cs2)c1,[O]N(=O)c1cc(C(F)(F)F)ccc1Oc1cccc(C(=O)Nc2ccccc2OC(F)(F)C(F)F)c1,0.1980198019801979
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)C3CC3)cc2)cc(C(=O)Nc2ncc(F)s2)c1,O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)c1cccc(COc2ccc(Br)cc2)c1,0.25
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)C3CC3)cc2)cc(C(=O)Nc2ncc(F)s2)c1,COc1cc(OC)cc(C(=O)Nc2ccc(N3CCC(C)CC3)c(C(=O)NCc3ccccc3)c2)c1,0.2291666666666666
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)C3CC3)cc2)cc(C(=O)Nc2ncc(F)s2)c1,Cc1cc(N([O])=O)nn1CC(=O)Nc1cc(OCC(F)(F)C(F)F)cc(Oc2ccccc2)c1,0.2277227722772277
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)C3CC3)cc2)cc(C(=O)Nc2nccs2)c1,O=S(=O)(Nc1nccs1)c1ccc(N=Cc2cn(Cc3ccccc3)c3ccccc23)cc1,0.2446808510638297
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)C3CC3)cc2)cc(C(=O)Nc2nccs2)c1,COc1ccccc1OCC(=O)Nc1nc(-c2cccs2)c(NC(=O)c2ccccc2)s1,0.2417582417582418
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)C3CC3)cc2)cc(C(=O)Nc2nccs2)c1,COc1cc(OC)cc(C(=O)Nc2ccc(N3CCC(C)CC3)c(C(=O)NCc3ccccc3)c2)c1,0.2340425531914893
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)N3CC4CCC(C3)O4)cc2)cc(C(=O)Nc2cc(C)n(C)n2)c1,Cc1ccc(N(Cc2ccc(C(=O)Nc3ccc(S(=O)(=O)N4CCCCC4)cc3)cc2)S(C)(=O)=O)cc1C,0.25
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)N3CC4CCC(C3)O4)cc2)cc(C(=O)Nc2cc(C)n(C)n2)c1,COc1cccc(C(=O)Nc2cccc(OC(=O)c3ccc(Br)c(S(=O)(=O)N4CCCCC4)c3)c2)c1,0.233009708737864
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)N3CC4CCC(C3)O4)cc2)cc(C(=O)Nc2cc(C)n(C)n2)c1,Cc1ccc(N(CC(=O)Nc2ccc(S(=O)(=O)N3CCCCC3)cc2)S(=O)(=O)c2ccc(F)cc2)cc1,0.2099999999999999
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)N3CC4CCC(C3)O4)cc2)cc(C(=O)Nc2ccn(C)n2)c1,Cc1ccc(N(Cc2ccc(C(=O)Nc3ccc(S(=O)(=O)N4CCCCC4)cc3)cc2)S(C)(=O)=O)cc1C,0.24
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)N3CC4CCC(C3)O4)cc2)cc(C(=O)Nc2ccn(C)n2)c1,CC(=O)Nc1ccc(S(=O)(=O)N2CCCN(c3nc(C)nc(C)c3Cc3ccc(Cl)cc3)CC2)cc1,0.2211538461538461
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)N3CC4CCC(C3)O4)cc2)cc(C(=O)Nc2ccn(C)n2)c1,COc1cccc(C(=O)Nc2cccc(OC(=O)c3ccc(Br)c(S(=O)(=O)N4CCCCC4)c3)c2)c1,0.2115384615384615
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)N3CC4CCC(C3)O4)cc2)cc(C(=O)Nc2ncc(F)s2)c1,Cc1ccc(N(Cc2ccc(C(=O)Nc3ccc(S(=O)(=O)N4CCCCC4)cc3)cc2)S(C)(=O)=O)cc1C,0.2352941176470588
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)N3CC4CCC(C3)O4)cc2)cc(C(=O)Nc2ncc(F)s2)c1,O=C(c1ccc(Nc2ccnc3cc(C(F)(F)F)ccc23)cc1)N1CCN(S(=O)(=O)c2ccc(F)cc2)CC1,0.2129629629629629
